CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.1814295,5,5.65,1,0.62,7.616,29.99,4.549,9,443,15.2,258.76,10.33,17.6
0.7493245,5.25,5.65,1,0.62,6.744,33.32,4.549,1,555,17.3,309.46,22.68,29
0.919693,5.75,6.38,0,0.74,6.744,23.7,4.549,4,626,17.3,267.21,39.97,17.6
0.1814295,0.25,8.57,0,0.74,7.616,35.54,4.8235,7,533,14.6,282.42,44.91,28.4
0.578956,4.25,9.3,1,0.86,7.616,22.96,4.8235,6,441,18.2,265.52,22.68,24.2
0.692535,0.25,3.46,0,0.86,7.18,22.22,5.098,7,283,15.5,280.73,42.44,23.6
0.6357455,7.5,3.46,1,0.62,8.052,22.59,4.549,5,523,14.3,314.53,37.5,16.4
0.12464,4.75,3.46,0,0.86,7.18,25.92,5.098,5,550,19.1,289.18,35.03,23
0.12464,4.25,3.46,0,0.74,7.616,23.33,4.8235,4,655,15.5,307.77,10.33,19.4
0.806114,0.75,6.38,0,0.74,8.052,22.96,4.8235,5,360,19.1,267.21,25.15,16.4
0.4085875,1.25,7.11,1,0.74,7.18,27.77,4.549,7,623,17.3,263.83,17.74,26
0.238219,2,7.11,1,0.86,7.616,32.21,4.549,9,635,16.1,297.63,17.74,28.4
0.6357455,2.25,4.92,0,0.62,6.744,35.17,5.098,4,390,18.8,282.42,37.5,19.4
0.4085875,4.25,4.92,1,0.86,8.052,32.58,4.549,9,510,18.2,279.04,17.74,27.8
0.351798,5,3.46,0,0.62,6.308,27.03,4.8235,5,425,17,306.08,25.15,26.6
0.4085875,5.5,9.3,0,0.62,6.744,21.85,5.098,4,360,15.2,272.28,25.15,28.4
0.465377,5.5,7.11,0,0.86,8.052,27.4,5.098,9,274,14.3,282.42,20.21,23.6
0.806114,5.5,4.19,0,0.74,6.308,34.06,5.098,2,617,17,273.97,7.86,23
0.578956,1.5,7.11,1,0.62,8.052,28.14,5.098,8,554,15.8,265.52,39.97,20.6
0.5221665,0.75,9.3,0,0.86,6.308,22.22,4.8235,1,615,18.8,257.07,12.8,26.6
0.806114,6.75,2.73,1,0.62,7.18,22.22,4.549,9,456,15.8,299.32,15.27,16.4
0.351798,3,5.65,0,0.74,7.616,34.06,4.8235,9,340,19.1,297.63,42.44,22.4
0.806114,4.75,7.84,0,0.62,6.308,36.65,4.8235,9,571,18.5,307.77,35.03,16.4
0.806114,5,7.84,1,0.74,8.052,25.55,4.549,2,472,18.8,314.53,37.5,24.8
0.2950085,0.25,2.73,0,0.86,8.052,28.51,4.8235,9,646,18.8,275.66,35.03,18.8
0.806114,1.5,8.57,1,0.74,8.052,25.92,4.8235,2,510,19.7,277.35,17.74,18.8
0.6357455,7.5,3.46,0,0.86,8.052,22.22,4.8235,9,474,15.8,268.9,37.5,17
0.351798,1.5,7.84,1,0.74,7.616,33.69,4.549,1,576,18.8,299.32,10.33,21.2
0.692535,3.75,6.38,1,0.74,8.052,31.84,5.098,9,525,16.1,258.76,15.27,28.4
0.238219,2.25,4.92,0,0.62,6.744,28.88,4.549,1,368,18.8,297.63,35.03,20.6
0.6357455,4.25,4.19,0,0.86,7.616,23.33,4.549,3,473,19.4,299.32,30.09,17.6
0.4085875,1.25,8.57,1,0.86,6.744,22.96,4.549,7,574,18.8,319.6,7.86,17
0.806114,1.75,5.65,1,0.62,6.308,33.32,4.549,8,504,17.9,314.53,15.27,29
0.238219,3.75,7.11,0,0.74,6.744,23.7,4.8235,8,405,16.4,265.52,12.8,28.4
0.465377,0.5,9.3,1,0.86,6.744,32.95,5.098,1,637,19.7,262.14,15.27,29
0.6357455,0.75,4.19,0,0.74,6.744,24.07,4.549,4,628,16.7,295.94,30.09,17
0.1814295,2,4.92,0,0.86,6.744,23.7,4.8235,5,620,18.2,317.91,42.44,24.2
0.1814295,4,8.57,0,0.74,6.744,29.99,4.8235,3,464,18.8,299.32,42.44,19.4
0.465377,2,4.92,1,0.74,8.052,25.18,5.098,2,366,17.3,297.63,30.09,22.4
0.6357455,5.25,6.38,0,0.74,6.308,32.58,4.549,5,439,18.8,273.97,12.8,25.4
0.692535,6.25,5.65,0,0.74,8.052,29.99,5.098,8,635,16.4,280.73,25.15,25.4
0.12464,4.25,6.38,1,0.62,8.052,31.47,4.549,7,534,17.3,263.83,32.56,18.2
0.919693,4.5,5.65,1,0.62,7.616,32.21,4.549,1,319,14.6,311.15,25.15,20
0.6357455,2,2.73,1,0.74,6.308,34.06,4.549,3,597,15.2,294.25,20.21,19.4
0.351798,7,4.92,0,0.74,7.18,24.07,4.8235,4,436,16.4,258.76,20.21,20
0.465377,3,2.73,1,0.74,6.308,28.88,4.549,8,302,18.8,295.94,20.21,20
0.692535,4.25,7.84,0,0.74,7.18,24.81,5.098,9,333,16.4,304.39,7.86,17
0.578956,0.75,6.38,1,0.86,7.18,35.91,4.549,7,326,17.6,321.29,32.56,21.8
0.692535,4.75,3.46,1,0.62,6.308,35.91,5.098,9,470,14.6,280.73,27.62,25.4
0.12464,7,5.65,1,0.74,7.616,37.39,4.8235,2,308,14.6,258.76,42.44,29
0.8629035,2.75,4.92,1,0.62,6.744,35.54,4.8235,1,522,19.4,285.8,35.03,28.4
0.692535,3.75,2.73,1,0.86,7.18,24.07,4.549,6,599,17.9,272.28,39.97,16.4
0.5221665,2.25,2.73,0,0.74,7.18,29.99,4.549,3,643,18.5,324.67,12.8,27.2
0.7493245,5,4.19,1,0.74,6.308,28.88,5.098,7,370,16.7,279.04,10.33,25.4
0.6357455,0.5,7.11,0,0.74,6.744,33.69,4.8235,1,602,18.5,319.6,42.44,19.4
0.465377,7.25,7.84,0,0.62,7.18,34.43,4.549,7,664,15.2,262.14,7.86,28.4
0.806114,6.75,7.84,0,0.62,6.744,36.28,4.549,1,421,15.2,322.98,44.91,23
0.692535,5.5,7.84,0,0.74,6.308,37.76,4.549,8,276,18.2,260.45,30.09,26
0.2950085,1.25,6.38,0,0.62,7.18,36.65,4.8235,3,487,19.4,302.7,27.62,24.2
0.7493245,4.5,9.3,0,0.74,7.18,24.07,5.098,5,278,17.9,297.63,39.97,23.6
0.238219,7.25,4.92,1,0.62,7.616,29.99,4.549,1,284,16.7,324.67,39.97,23
0.465377,5,5.65,1,0.86,6.744,25.55,5.098,4,657,15.5,263.83,39.97,20
0.351798,5.25,2.73,0,0.74,6.308,31.84,5.098,9,440,15.5,302.7,44.91,16.4
0.351798,4,9.3,1,0.74,7.616,38.5,4.8235,2,635,14.9,285.8,7.86,24.8
0.1814295,0.75,5.65,1,0.86,8.052,36.28,5.098,7,519,18.5,302.7,42.44,27.8
0.578956,0.75,3.46,1,0.62,7.18,34.06,5.098,3,484,15.8,277.35,35.03,27.2
0.5221665,2,3.46,1,0.74,8.052,33.69,4.549,2,338,19.7,312.84,22.68,26
0.351798,5.5,6.38,1,0.62,6.308,28.88,5.098,2,422,17.3,319.6,12.8,24.2
0.806114,5.5,9.3,1,0.86,7.616,38.13,5.098,2,497,16.1,265.52,12.8,18.8
0.806114,4.25,2.73,0,0.62,6.308,38.5,5.098,4,614,16.4,263.83,37.5,20
0.919693,3,7.11,1,0.86,7.616,29.99,5.098,5,456,14.6,317.91,22.68,24.2
0.465377,7.5,4.92,0,0.62,7.18,22.59,5.098,4,345,14.3,314.53,42.44,23.6
0.692535,5.25,8.57,1,0.86,7.18,38.13,4.8235,8,551,18.5,272.28,35.03,24.8
0.12464,5.25,7.11,0,0.86,7.616,30.36,5.098,1,533,14.6,277.35,42.44,24.2
0.919693,6.25,7.84,0,0.86,7.616,22.22,5.098,1,367,16.4,260.45,15.27,24.2
0.465377,4,7.11,0,0.62,7.616,25.55,4.549,4,479,17.6,311.15,27.62,21.8
0.351798,4.25,7.84,1,0.74,6.308,31.84,4.8235,8,286,19.1,307.77,42.44,24.2
0.578956,1.5,6.38,1,0.62,7.18,24.81,5.098,8,557,17.3,270.59,42.44,17
0.5221665,6.75,5.65,1,0.74,8.052,23.7,4.549,4,566,17.6,268.9,25.15,18.2
0.351798,2.75,2.73,0,0.62,8.052,33.69,5.098,7,566,17,319.6,20.21,23
0.465377,0.5,5.65,0,0.74,7.616,27.03,4.549,5,593,18.5,297.63,22.68,22.4
0.4085875,3.5,4.19,1,0.86,7.18,32.95,5.098,4,424,17,317.91,32.56,19.4
0.919693,1.25,9.3,1,0.74,7.616,35.91,4.549,2,323,17.3,317.91,30.09,26.6
0.351798,6.5,4.92,1,0.86,7.18,37.76,4.549,5,655,17.6,263.83,7.86,18.8
0.238219,0.25,4.92,0,0.62,7.18,34.06,4.8235,6,322,15.5,287.49,17.74,18.8
0.4085875,6.5,7.11,1,0.74,7.18,34.43,5.098,2,483,17.3,304.39,17.74,17
0.919693,4,3.46,1,0.74,8.052,22.22,4.549,8,372,19.1,324.67,25.15,27.8
0.6357455,6.5,7.84,0,0.86,7.18,28.14,5.098,9,625,18.5,262.14,15.27,23.6
0.4085875,1.25,5.65,1,0.74,6.744,31.84,4.549,5,495,14.6,284.11,17.74,26.6
0.1814295,3.5,9.3,1,0.74,6.744,34.8,4.8235,6,350,14.6,287.49,35.03,21.8
0.2950085,2,7.84,0,0.62,7.18,37.76,4.8235,3,310,19.7,316.22,7.86,20
0.5221665,6.25,3.46,0,0.74,7.18,24.81,4.549,9,666,15.5,265.52,27.62,22.4
0.692535,3.75,2.73,0,0.62,6.744,23.7,4.549,3,392,15.2,306.08,32.56,26
0.5221665,0,3.46,0,0.74,6.744,24.07,5.098,2,640,15.5,279.04,27.62,29
0.8629035,6.5,6.38,0,0.74,6.744,22.22,5.098,1,500,17.6,312.84,25.15,16.4
0.4085875,1,8.57,1,0.74,8.052,33.69,5.098,8,474,16.7,324.67,42.44,28.4
0.8629035,6,6.38,0,0.74,7.18,27.77,4.549,8,487,16.1,306.08,44.91,20
0.919693,5.25,4.19,0,0.74,7.616,38.5,5.098,1,642,18.5,299.32,7.86,26
0.919693,4,7.11,0,0.74,8.052,23.7,5.098,6,438,15.8,314.53,39.97,18.8
0.578956,2,4.92,0,0.62,7.18,21.85,4.549,1,533,19.1,273.97,12.8,29
0.578956,6.5,6.38,0,0.86,6.744,24.07,4.549,7,651,19.1,258.76,27.62,26
0.4085875,2.5,4.92,0,0.74,6.744,38.5,5.098,5,326,14.9,294.25,15.27,28.4
0.465377,0.5,5.65,1,0.74,7.18,26.66,5.098,1,326,14.9,319.6,27.62,17
0.4085875,6.25,4.92,0,0.86,6.308,37.39,4.549,3,535,14.9,265.52,44.91,27.8
0.351798,7,9.3,0,0.86,6.744,28.14,4.8235,8,450,16.7,317.91,35.03,20
0.4085875,1.75,5.65,1,0.74,7.18,32.21,4.8235,9,635,15.2,299.32,35.03,19.4
0.465377,4,2.73,0,0.86,6.744,32.58,5.098,1,383,16.4,280.73,15.27,26.6
0.8629035,6,4.19,1,0.62,7.616,26.29,4.549,1,371,17.3,302.7,30.09,20
0.465377,5,6.38,0,0.74,6.744,32.95,5.098,3,555,19.4,304.39,10.33,17
0.8629035,7.5,7.84,0,0.62,7.18,34.43,4.549,8,300,17.3,272.28,44.91,25.4
0.806114,0.75,4.92,0,0.74,6.308,34.06,5.098,7,574,16.7,282.42,44.91,24.2
0.465377,3.5,4.92,0,0.74,6.308,37.76,4.8235,6,639,16.4,263.83,7.86,20.6
0.578956,6.5,6.38,1,0.74,7.616,27.4,4.8235,7,344,15.2,297.63,37.5,27.8
0.238219,2.75,4.19,1,0.86,6.744,30.73,4.8235,8,435,18.5,290.87,10.33,26.6
0.12464,3,3.46,0,0.62,6.308,28.51,4.8235,9,346,14.3,294.25,25.15,19.4
0.465377,0.25,6.38,1,0.74,8.052,37.39,4.549,5,655,14.3,319.6,12.8,26
0.6357455,3.25,3.46,1,0.62,8.052,33.32,4.8235,9,601,19.7,297.63,15.27,17.6
0.12464,1.25,5.65,0,0.86,7.18,24.07,4.8235,7,494,19.1,316.22,22.68,23.6
0.238219,5.5,7.84,0,0.74,8.052,36.65,5.098,9,346,16.1,272.28,35.03,27.8
0.4085875,6.75,6.38,0,0.62,7.616,28.88,4.8235,3,386,17,314.53,17.74,21.8
0.351798,3.75,6.38,0,0.86,8.052,30.73,4.549,7,289,15.2,307.77,10.33,20
0.238219,1.25,6.38,0,0.62,7.18,24.81,4.8235,7,293,15.8,295.94,25.15,16.4
0.578956,7.5,7.84,1,0.86,6.744,32.95,4.8235,2,651,17,284.11,32.56,18.2
0.1814295,5.5,9.3,1,0.74,6.308,24.07,5.098,4,335,17.9,260.45,32.56,18.2
0.4085875,0.75,8.57,0,0.74,6.744,26.29,4.8235,5,565,17.6,292.56,35.03,24.8
0.578956,3.25,3.46,0,0.74,8.052,25.92,5.098,3,286,14.6,262.14,44.91,23
0.6357455,0.25,4.92,1,0.62,7.616,36.28,4.549,1,276,17,322.98,35.03,24.8
0.4085875,5,7.84,0,0.74,7.18,28.51,4.549,5,427,16.1,309.46,25.15,17
0.806114,4.25,6.38,0,0.74,6.744,22.96,4.549,2,628,16.7,295.94,15.27,18.8
0.12464,5.5,4.19,0,0.74,7.616,30.36,4.8235,7,478,19.7,309.46,10.33,17.6
0.12464,4.5,7.84,1,0.74,8.052,38.5,4.549,9,410,18.5,277.35,30.09,18.2
0.1814295,4.5,4.19,0,0.86,6.744,28.51,5.098,9,425,17,257.07,20.21,18.2
0.806114,4.5,9.3,1,0.74,6.308,35.54,5.098,4,612,15.8,292.56,39.97,18.2
0.2950085,2.5,8.57,1,0.62,6.744,26.29,4.8235,6,291,18.8,272.28,44.91,17
0.692535,7.5,6.38,0,0.86,6.308,37.02,4.549,2,419,17.9,312.84,22.68,21.8
0.806114,7.25,9.3,0,0.74,8.052,28.14,4.549,4,661,19.7,273.97,32.56,23.6
0.8629035,3.5,9.3,1,0.62,6.744,35.54,5.098,9,464,19.1,319.6,37.5,24.8
0.1814295,3,7.84,1,0.86,7.616,31.1,4.8235,2,417,18.5,297.63,25.15,22.4
0.692535,1,7.11,0,0.62,8.052,33.69,4.549,3,469,16.1,258.76,30.09,18.2
0.578956,0.5,4.19,1,0.74,6.744,37.02,5.098,7,354,18.8,306.08,15.27,24.2
0.12464,6.5,4.92,0,0.74,8.052,38.5,4.8235,6,332,17,265.52,37.5,20.6
0.578956,1.25,7.84,1,0.74,6.744,36.28,4.549,9,590,15.8,260.45,20.21,21.8
0.1814295,5.75,7.11,0,0.86,6.744,25.18,4.549,3,523,14.9,258.76,12.8,24.2
0.919693,1.75,4.92,1,0.86,8.052,25.55,4.8235,6,550,19.1,268.9,22.68,21.2
0.465377,0.75,2.73,0,0.62,8.052,26.29,4.549,1,514,15.5,287.49,32.56,25.4
0.806114,6.25,9.3,0,0.74,7.18,37.02,4.8235,6,529,19.4,268.9,7.86,19.4
0.806114,0.75,8.57,0,0.62,7.616,32.95,4.8235,8,314,15.2,312.84,39.97,19.4
0.7493245,3.75,3.46,0,0.74,6.308,37.76,4.549,8,426,18.5,282.42,27.62,27.2
0.4085875,0.5,3.46,0,0.86,7.616,22.22,4.8235,2,591,15.8,279.04,22.68,27.2
0.4085875,5.25,2.73,1,0.74,7.18,32.21,5.098,1,414,17,258.76,25.15,17.6
0.919693,4.5,9.3,1,0.62,6.308,28.14,5.098,9,475,14.6,268.9,37.5,21.2
0.465377,4,9.3,1,0.62,6.744,32.21,4.549,6,512,15.2,280.73,42.44,23.6
0.919693,3.5,3.46,1,0.86,8.052,25.55,4.549,8,581,17.3,322.98,10.33,21.2
0.919693,4.25,4.19,1,0.62,8.052,32.58,4.549,6,466,16.1,257.07,7.86,23
0.8629035,0,4.92,1,0.62,6.744,33.32,4.549,3,285,16.7,324.67,44.91,26
0.351798,1.25,2.73,1,0.86,8.052,31.47,5.098,7,352,18.5,297.63,30.09,18.2
0.578956,0,5.65,1,0.74,6.744,25.92,4.8235,5,476,19.1,289.18,44.91,24.2
0.238219,3.75,3.46,0,0.62,6.744,34.06,4.8235,4,392,15.8,275.66,7.86,26
0.6357455,4.75,4.92,0,0.62,6.744,30.73,5.098,4,402,19.1,275.66,30.09,18.2
0.806114,6.75,9.3,1,0.62,7.616,38.13,5.098,8,406,16.1,292.56,39.97,21.2
0.919693,6.25,7.84,1,0.62,7.18,33.69,5.098,9,300,17.3,299.32,7.86,17.6
0.7493245,3,7.11,0,0.86,6.744,37.02,5.098,9,311,15.5,319.6,15.27,26
0.692535,0.5,4.19,1,0.86,7.18,36.28,4.8235,1,372,19.1,260.45,27.62,21.8
0.465377,3,7.11,1,0.74,7.18,22.22,5.098,2,472,18.5,277.35,39.97,28.4
0.5221665,0.75,4.19,0,0.74,7.616,28.51,4.549,6,330,16.1,267.21,42.44,21.8
0.7493245,1.5,4.19,1,0.86,8.052,29.99,5.098,5,654,18.2,312.84,30.09,27.2
0.5221665,5.25,6.38,0,0.86,6.308,25.18,4.8235,6,288,17.6,284.11,37.5,24.8
0.5221665,6,7.84,0,0.74,7.616,29.25,5.098,9,643,17.6,260.45,44.91,26.6
0.919693,1.75,4.92,0,0.62,7.616,28.51,4.549,2,388,19.1,285.8,42.44,26
0.1814295,2.75,3.46,1,0.62,6.308,33.69,4.549,1,317,17.9,280.73,15.27,16.4
0.6357455,1,7.11,1,0.74,6.308,30.73,4.549,2,477,19.7,292.56,30.09,19.4
0.8629035,3.75,2.73,1,0.74,7.616,37.02,4.549,7,421,16.7,324.67,12.8,20.6
0.692535,5,8.57,1,0.86,6.744,32.21,5.098,6,496,15.8,257.07,10.33,18.8
0.692535,5,9.3,1,0.86,7.18,32.58,5.098,2,308,18.8,270.59,10.33,24.2
0.351798,4.75,4.92,0,0.86,8.052,37.39,5.098,5,368,17,317.91,35.03,24.8
0.351798,2,9.3,0,0.74,6.308,37.02,5.098,1,275,19.7,294.25,39.97,17.6
0.4085875,3.75,7.11,1,0.86,6.744,34.06,4.549,7,473,14.6,301.01,12.8,17.6
0.7493245,7.25,4.92,0,0.86,7.18,23.33,4.549,2,558,14.6,295.94,35.03,21.2
0.4085875,1.75,8.57,1,0.74,7.18,36.28,4.8235,8,401,17.9,273.97,39.97,18.2
0.2950085,5.75,4.19,0,0.62,8.052,37.76,4.549,3,453,17,270.59,44.91,26.6
0.4085875,3.25,8.57,1,0.86,6.308,37.76,5.098,3,512,19.7,317.91,35.03,21.8
0.578956,6.25,9.3,1,0.62,8.052,28.14,5.098,9,652,18.2,307.77,15.27,21.8
0.351798,1,7.11,1,0.62,6.308,30.36,5.098,8,354,17.9,294.25,17.74,18.2
0.2950085,0.75,5.65,1,0.62,6.308,34.43,4.8235,4,646,19.4,322.98,27.62,24.2
0.692535,5.25,5.65,1,0.86,7.18,27.4,4.8235,7,304,16.4,285.8,20.21,25.4
0.5221665,2.5,5.65,1,0.74,7.616,26.29,4.8235,3,369,19.4,294.25,30.09,24.8
0.465377,0,3.46,1,0.86,6.744,22.22,4.8235,1,414,19.1,302.7,25.15,28.4
0.578956,6,6.38,1,0.86,6.308,34.43,4.549,4,555,14.3,302.7,22.68,29
0.7493245,3.75,2.73,1,0.62,6.308,37.76,5.098,3,609,15.8,270.59,35.03,27.2
0.12464,2.75,8.57,0,0.86,6.744,22.96,4.8235,5,493,14.6,284.11,37.5,20.6
0.465377,7,4.19,1,0.62,7.616,36.65,4.8235,7,411,18.8,290.87,7.86,26.6
0.1814295,3,2.73,0,0.74,8.052,26.29,4.549,2,492,15.5,321.29,7.86,26
0.692535,3,7.84,0,0.86,6.744,31.47,4.8235,4,360,15.2,319.6,22.68,25.4
0.238219,7.25,7.84,1,0.86,7.616,24.81,4.549,9,362,18.8,311.15,44.91,18.2
0.1814295,5.75,6.38,0,0.86,6.744,22.59,5.098,9,524,18.8,279.04,42.44,24.2
0.6357455,2.75,8.57,0,0.74,7.616,33.32,5.098,9,429,17.6,297.63,12.8,24.2
0.7493245,2.5,6.38,1,0.86,7.616,29.25,4.549,9,425,14.3,319.6,37.5,23.6
0.4085875,3.5,9.3,1,0.86,6.744,37.76,4.8235,1,548,17,285.8,12.8,19.4
0.238219,4.75,2.73,0,0.62,7.18,30.36,4.549,3,482,17.6,299.32,15.27,26
0.2950085,5.5,9.3,0,0.74,6.744,36.65,4.549,8,458,17.3,279.04,27.62,20.6
0.465377,6.25,9.3,0,0.74,8.052,33.32,4.8235,7,377,17,307.77,10.33,21.2
0.919693,1.25,5.65,0,0.74,6.308,32.21,4.549,5,515,16.7,292.56,27.62,21.2
0.7493245,5,9.3,1,0.62,8.052,31.47,4.549,3,536,14.9,263.83,17.74,21.2
0.919693,6.75,6.38,0,0.62,6.744,33.32,5.098,9,438,16.1,268.9,15.27,26.6
0.12464,1.5,4.92,1,0.62,8.052,32.95,4.549,3,549,15.8,279.04,39.97,27.8
0.8629035,1.5,7.11,1,0.86,6.308,35.54,4.8235,4,586,17.9,289.18,17.74,17.6
0.806114,3.5,4.19,0,0.86,6.308,23.7,4.549,6,639,14.3,272.28,27.62,22.4
0.4085875,7,6.38,1,0.62,6.308,38.13,4.549,4,662,17.6,279.04,30.09,29
0.351798,4.5,7.84,1,0.62,8.052,29.25,5.098,9,634,16.1,265.52,17.74,22.4
0.4085875,3.25,7.11,0,0.74,6.308,29.99,4.549,8,446,19.7,267.21,37.5,16.4
0.1814295,7,4.92,0,0.62,6.744,35.91,4.8235,5,358,14.9,311.15,27.62,28.4
0.8629035,5.5,2.73,1,0.74,6.744,33.32,4.549,1,665,16.7,314.53,17.74,18.8
0.5221665,6.25,2.73,1,0.74,8.052,24.81,4.549,4,508,17.3,280.73,15.27,17.6
0.12464,2.5,2.73,0,0.86,7.18,28.14,5.098,2,326,15.2,275.66,32.56,21.8
0.238219,2.5,5.65,1,0.62,6.744,37.76,5.098,9,563,19.7,302.7,12.8,17
0.7493245,0.5,4.19,0,0.86,6.308,22.96,4.8235,1,486,14.9,304.39,15.27,28.4
0.578956,1.75,4.92,0,0.62,7.616,34.06,4.549,2,646,19.1,297.63,10.33,25.4
0.4085875,6.25,8.57,0,0.74,6.308,29.62,5.098,5,396,18.2,314.53,32.56,29
0.7493245,3.5,6.38,1,0.74,6.744,32.58,4.8235,5,570,15.2,277.35,37.5,19.4
0.351798,4.5,8.57,1,0.86,8.052,35.54,4.549,7,282,14.6,295.94,7.86,26.6
0.4085875,2.75,7.11,1,0.62,6.744,33.69,4.549,5,311,19.4,282.42,44.91,25.4
0.12464,1,7.84,0,0.74,8.052,34.8,5.098,7,498,18.5,311.15,10.33,27.8
0.1814295,5.25,9.3,1,0.74,6.744,25.92,4.549,9,612,19.7,280.73,44.91,18.8
0.8629035,5.75,8.57,1,0.62,8.052,31.1,4.8235,7,587,16.7,316.22,17.74,18.2
0.7493245,5.75,7.84,0,0.74,7.616,29.62,5.098,7,605,14.6,284.11,15.27,26
0.692535,1.5,9.3,0,0.74,6.744,22.96,5.098,1,576,19.7,257.07,25.15,26
0.8629035,6.5,6.38,1,0.74,6.744,30.73,4.8235,1,376,17.6,312.84,20.21,28.4
0.919693,3.75,7.84,1,0.62,7.616,26.29,5.098,2,528,17.3,262.14,37.5,18.2
0.12464,6,2.73,1,0.86,7.616,33.32,5.098,7,564,18.2,284.11,27.62,21.8
0.919693,4.75,6.38,1,0.62,6.744,24.81,5.098,5,628,17.6,265.52,10.33,26.6
0.578956,6.25,5.65,0,0.74,7.18,24.07,4.8235,4,560,16.4,273.97,37.5,29
0.6357455,4.5,5.65,1,0.62,7.616,22.96,5.098,8,566,16.1,258.76,20.21,18.2
0.8629035,6.75,7.11,0,0.62,6.744,32.21,5.098,6,445,19.4,284.11,42.44,20.6
0.2950085,6.25,7.11,0,0.74,6.308,27.4,5.098,3,422,17.6,272.28,10.33,28.4
0.8629035,1.25,6.38,0,0.86,6.744,32.58,4.8235,1,390,19.7,262.14,39.97,26
0.6357455,6.5,2.73,1,0.62,6.308,25.92,5.098,5,534,17,321.29,7.86,21.2
0.12464,4.5,7.84,1,0.86,6.744,21.85,5.098,9,580,14.6,321.29,27.62,17
0.6357455,3.75,9.3,1,0.74,6.308,29.99,4.8235,2,298,18.8,292.56,30.09,27.2
0.12464,3,4.19,0,0.62,6.308,26.29,5.098,3,388,17,290.87,44.91,25.4
0.578956,1.5,5.65,0,0.74,7.616,34.43,5.098,5,482,15.2,280.73,10.33,29
0.806114,1.25,7.84,1,0.62,7.18,23.33,4.8235,9,291,18.5,297.63,25.15,23.6
0.578956,4.25,4.92,0,0.74,7.616,33.69,5.098,4,459,16.4,301.01,44.91,27.2
0.7493245,2.75,6.38,1,0.62,7.616,34.8,5.098,2,611,16.7,285.8,39.97,29
0.238219,7.5,5.65,1,0.62,7.18,28.88,4.8235,1,356,15.8,314.53,17.74,19.4
0.6357455,6.75,8.57,0,0.86,6.308,35.17,5.098,8,540,16.1,304.39,17.74,18.8
0.12464,5.5,5.65,1,0.74,6.744,21.85,4.549,7,627,19.4,289.18,7.86,27.2
0.8629035,1.25,4.19,0,0.74,7.616,36.65,4.8235,2,309,14.9,280.73,32.56,18.2
0.7493245,4,8.57,1,0.62,6.308,25.55,5.098,1,309,16.4,292.56,15.27,17.6
0.919693,1.75,8.57,1,0.62,8.052,25.92,4.8235,4,526,17.9,275.66,39.97,26.6
0.6357455,0.25,5.65,1,0.86,8.052,33.32,4.549,1,467,16.7,304.39,35.03,17.6
0.4085875,4,9.3,1,0.74,8.052,24.81,4.549,7,417,19.4,257.07,42.44,25.4
0.4085875,5.25,2.73,1,0.74,7.18,30.36,4.8235,5,564,16.4,285.8,22.68,26
0.12464,6.25,7.84,1,0.86,6.308,32.95,4.8235,8,530,18.5,268.9,17.74,29
0.1814295,6.25,8.57,1,0.86,6.308,27.03,4.8235,5,635,19.4,294.25,22.68,17
0.1814295,6.75,2.73,0,0.62,8.052,28.14,4.549,5,592,19.1,289.18,44.91,27.8
0.919693,7.25,5.65,0,0.74,6.744,29.25,4.549,3,297,14.3,324.67,30.09,23
0.4085875,1,6.38,1,0.86,6.308,34.06,5.098,2,471,17.9,314.53,15.27,26.6
0.578956,2,8.57,0,0.74,6.744,34.8,4.549,5,490,16.1,304.39,25.15,28.4
0.2950085,6.5,4.19,0,0.86,8.052,29.25,4.549,2,423,17.9,267.21,17.74,23
0.578956,5.25,6.38,0,0.74,7.18,37.39,4.8235,5,400,15.5,267.21,20.21,19.4
0.692535,4.25,5.65,1,0.74,7.616,28.88,5.098,2,653,18.2,319.6,37.5,29
0.4085875,3,7.84,0,0.86,6.744,33.69,4.8235,2,319,19.1,265.52,15.27,19.4
0.5221665,3.75,4.19,0,0.62,7.18,35.54,4.549,3,577,18.5,279.04,42.44,23
0.7493245,6.5,4.92,0,0.62,6.308,21.85,5.098,5,633,14.6,270.59,7.86,17
0.806114,3.25,7.11,0,0.86,7.18,22.22,4.8235,1,304,19.7,301.01,20.21,21.2
0.6357455,0.75,3.46,0,0.86,8.052,27.4,5.098,8,399,19.1,322.98,22.68,27.8
0.8629035,6.75,2.73,1,0.62,6.744,29.62,5.098,8,540,15.5,302.7,12.8,27.8
0.806114,6.5,6.38,0,0.62,7.616,22.59,4.549,8,373,19.4,282.42,22.68,26.6
0.806114,6,4.92,0,0.74,6.744,29.25,4.8235,8,477,14.6,267.21,35.03,20
0.806114,5,9.3,1,0.74,6.308,38.13,4.8235,4,379,16.7,265.52,30.09,18.8
0.2950085,0,4.92,1,0.74,7.18,28.14,5.098,2,563,17.6,277.35,20.21,23
0.6357455,0.5,9.3,0,0.62,7.616,35.17,5.098,9,457,19.1,279.04,42.44,27.8
0.238219,3.25,5.65,1,0.86,6.308,27.03,5.098,5,448,16.7,275.66,44.91,20.6
0.351798,1.75,4.92,1,0.74,7.616,26.66,5.098,7,363,14.9,289.18,12.8,17
0.2950085,3.75,7.11,0,0.62,7.18,31.47,5.098,3,587,16.4,307.77,22.68,26.6
